t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
23.425,-22.40058236,12.77291348,5.379720801,1.590893885,0.068243538,-0.031083339,0.514106303,-0.341696384,0.093188261,0.781183946,2.94033012,-2.046198996,42.17522671,-5.537776436,4.647826983,0.366493713,9.25657382,3.327301225,2.187988785,2109.141777,2490.793546,2136.535421,2199.86328,8199.672724,8267.836102,2520.189296,1962.393228,138.0767077
23.4275,-26.64586643,10.33755639,4.563583151,1.522194746,0.103555571,-0.015034908,0.515391083,-0.341419023,0.093889175,0.780375836,2.94255267,-2.019171129,42.57027816,-5.575913722,4.552587087,0.367894224,9.242771923,3.338713351,2.188918101,2127.720536,2510.644428,2144.735418,2203.890588,7105.552169,8175.184947,4496.000758,1690.319942,137.9403496
23.43,-30.30675611,6.957054399,3.306521186,1.430198549,0.135926874,-0.00190727,0.516604996,-0.341146681,0.094563396,0.779612131,2.940688412,-1.995296793,42.95732573,-5.614297178,4.456367367,0.369338494,9.228862356,3.34988097,2.189857016,2144.669537,2531.66947,2159.015425,2208.314879,5265.67232,7171.639051,5869.945761,1833.170414,137.7790529
23.4325,-32.00759179,4.072564959,2.19355464,1.349715161,0.147766539,0.003358274,0.517746095,-0.340878592,0.095204745,0.778895622,2.93501692,-1.975325411,43.33493213,-5.652926784,4.359188894,0.370819754,9.214842595,3.360802691,2.19080531,2154.048898,2546.502624,2174.085147,2213.05644,2788.087388,5379.041797,6439.806997,2413.896327,137.6467113
23.435,-32.24292952,1.531250158,1.210476318,1.268850772,0.142550832,0.003153417,0.51881518,-0.340614474,0.095810101,0.778226697,2.92583582,-1.959648178,43.70178145,-5.691800679,4.261075639,0.372330492,9.200712439,3.371475778,2.191762101,2158.609974,2558.564679,2191.21446,2220.384361,1111.472352,4429.395916,6942.363089,3498.303561,137.516652
23.4375,-31.2785714,-0.4942855,0.449144193,1.188994792,0.128136504,8.65E-05,0.519817721,-0.340355447,0.096380474,0.777601503,2.913534613,-1.948039722,44.05669422,-5.73091522,4.16205425,0.37386257,9.186474263,3.381896932,2.192726598,2159.60626,2568.649603,2208.796962,2230.547958,-270.7098936,3676.977481,6802.266849,4767.265042,137.3885688
23.44,-28.94414133,-1.827163258,0.022234745,1.112055345,0.111770537,-0.003905688,0.520760946,-0.340102841,0.096915137,0.777015095,2.898675447,-1.94011683,44.39860811,-5.770265082,4.062153802,0.375407353,9.172129815,3.392063194,2.193697668,2157.256425,2576.949567,2225.225794,2244.220686,-1467.903111,3385.713754,6550.881704,6653.592891,137.262956
23.4425,-24.74324535,-2.819482064,-0.110774253,1.027925932,0.098986054,-0.007549066,0.521653029,-0.339859631,0.097417009,0.776460659,2.881838239,-1.935231879,44.72659703,-5.809843376,3.961405533,0.37695583,9.157681201,3.401971234,2.194674945,2152.266744,2585.578172,2241.551371,2263.815922,-1906.62281,3007.542218,5200.127733,7466.537561,137.1151757
23.445,-20.2862524,-3.4125657,0.036830601,0.968979809,0.096425817,-0.009423587,0.522504469,-0.339625328,0.097893151,0.775930737,2.863218159,-1.93234996,45.03990283,-5.849641783,3.859842578,0.37849873,9.143130212,3.411618748,2.195658372,2147.723311,2591.987278,2251.226433,2281.553374,-1576.829744,2415.925917,2959.369089,6990.225399,136.9945507
23.4475,-15.17266721,-4.087129541,0.345246291,0.924706397,0.100532855,-0.010233522,0.523332504,-0.339404213,0.09834868,0.775411412,2.843697311,-1.929705794,45.33787794,-5.889650688,3.7574997,0.380026619,9.128475912,3.421006008,2.196646918,2144.382595,2597.657802,2256.348216,2298.767049,-923.6290246,2283.633019,1358.552334,6956.163446,136.8766113
23.45,-8.73960078,-5.174314279,0.74438983,0.888851932,0.104635965,-0.008921306,0.524153599,-0.339198205,0.098788974,0.774890208,2.823942275,-1.925563939,45.62000781,-5.929859329,3.654413022,0.381529997,9.113719321,3.430131828,2.197639066,2143.105166,2603.405443,2258.019194,2316.334191,86.95113431,1889.981541,145.8826525,5612.150383,136.7382508
23.4525,-3.494228959,-6.247253138,0.976254979,0.873719757,0.09942272,-0.004990929,0.524979305,-0.339006387,0.099219962,0.774359055,2.804210304,-1.918659509,45.88589725,-5.970255934,3.550619764,0.382999377,9.098863712,3.43899337,2.198633838,2144.817351,2607.107709,2257.077629,2326.827801,1282.244162,1218.11617,-416.6178105,3101.381813,136.6256265
23.455,1.189192999,-7.222520413,0.969423797,0.874615479,0.08063245,0.002514641,0.525817412,-0.338825269,0.099647125,0.77381354,2.784438646,-1.908130316,46.13525855,-6.010827864,3.446157991,0.384425354,9.08390945,3.447589578,2.199630439,2149.516387,2609.496024,2255.936105,2331.8411,2345.455326,730.1657103,-159.1455809,1064.581077,136.5158157
23.4575,5.094104604,-7.869346834,0.707022778,0.887906235,0.05315141,0.012042844,0.52667506,-0.338651183,0.100078933,0.773249334,2.764367736,-1.893068919,46.36791227,-6.051561735,3.341066385,0.385798648,9.068857078,3.455920749,2.200629132,2156.544628,2610.758538,2256.281901,2332.150707,3312.536854,260.0163823,780.5475062,-858.0880538,136.4083582
23.46,7.752965651,-7.911860108,0.163633732,0.912611499,0.021730971,0.020071401,0.527556324,-0.338479726,0.100523563,0.772664512,2.743569085,-1.872899586,46.58375999,-6.092443544,3.235384029,0.387110141,9.053706948,3.463986437,2.201629795,2166.079071,2610.796106,2259.838843,2327.55066,4668.657475,-173.3378012,2418.783237,-2756.538032,136.3037567
23.4625,9.257655157,-7.216505963,-0.63663168,0.949920067,-0.013009641,0.021227575,0.528460771,-0.338307308,0.10098296,0.77206065,2.721811973,-1.847731316,46.78273979,-6.133458774,3.12915021,0.388350902,9.038457878,3.471786115,2.202631855,2179.887915,2609.891849,2268.375818,2318.368016,5348.354047,-375.1154797,3713.840972,-3596.59168,136.1815527
23.465,9.064887708,-6.146343364,-1.237309626,0.982990127,-0.034690501,0.014224319,0.529384975,-0.338134287,0.101452163,0.771440537,2.699413604,-1.818206692,46.96480591,-6.174592505,3.022404246,0.3895122,9.023106984,3.479320252,2.203633948,2192.820841,2608.920528,2278.408048,2309.567702,5285.623847,-261.3101591,4256.773853,-3306.423788,136.0824879
23.4675,7.501094522,-4.861179823,-1.571639565,1.011206836,-0.045474078,0.003301793,0.530322952,-0.33796593,0.101922719,0.770807032,2.677178695,-1.785338848,47.12993482,-6.215829509,2.915185333,0.390585508,9.00765036,3.486590246,2.204635262,2206.316034,2608.585298,2289.659687,2301.835897,5791.83144,185.8487494,4679.062072,-2760.111247,135.9863036
23.47,4.395667289,-3.446121793,-1.566406185,1.032334064,-0.048204887,-0.009582547,0.53126695,-0.337806804,0.102388319,0.770164265,2.655680163,-1.750286723,47.27817107,-6.257154336,2.80753242,0.391562488,8.992087531,3.493595596,2.205635791,2221.779998,2609.849772,2301.803358,2295.767145,5330.187745,824.7695196,3843.741541,-1545.7808,135.8742104
23.4725,1.12492454,-2.575737531,-1.254644943,1.037002654,-0.046591951,-0.017641751,0.532206721,-0.337655087,0.102844724,0.769520655,2.634748798,-1.714485529,47.40964612,-6.298551403,2.699484094,0.392434989,8.976419308,3.500334879,2.206635745,2232.966973,2612.709146,2308.878394,2294.106993,3896.241785,1521.593351,1883.054692,23.5034205,135.7835678
23.475,-2.44328266,-2.126692026,-0.759067653,1.028431838,-0.045968819,-0.021146644,0.533133783,-0.337508627,0.103290073,0.76888328,2.614104823,-1.679110366,47.52455711,-6.34000508,2.591078481,0.393195033,8.960646761,3.506806366,2.207635861,2241.261207,2617.457739,2311.218631,2295.884662,2735.752079,2138.70412,70.49905106,1143.817977,135.6957888
23.4775,-6.006070505,-2.004672039,-0.251443856,1.010608186,-0.048241953,-0.019836971,0.534044904,-0.337371635,0.103720524,0.768253112,2.594259423,-1.64477162,47.62312362,-6.381499767,2.482353157,0.393834812,8.944770343,3.513008113,2.208636862,2246.645734,2623.402666,2309.23089,2299.826083,1443.917345,2505.201562,-1738.826839,1834.639615,135.6103749
23.48,-9.371590328,-2.182266108,0.112572142,0.984652689,-0.054131327,-0.013857546,0.534936443,-0.337252358,0.104129307,0.767630092,2.576184646,-1.612181436,47.705582,-6.423019978,2.373345064,0.394346696,8.928791034,3.518937857,2.209639773,2248.480794,2629.983747,2302.524497,2305.057861,122.6174107,2797.269876,-3718.094144,2225.306598,135.5277992
23.4825,-13.08649391,-2.607156242,0.269344758,0.948346111,-0.063377996,-0.006355639,0.535797448,-0.337157024,0.104508618,0.767020318,2.560476424,-1.582901121,47.77220693,-6.464550421,2.264090425,0.394723254,8.912710378,3.524592397,2.210646328,2247.258821,2637.389016,2290.640419,2310.952616,-841.3495128,2470.639649,-4682.097403,1861.186305,135.4319701
23.485,-15.9184606,-3.060618892,0.168052212,0.915821668,-0.071188218,-0.002633134,0.536615645,-0.337087026,0.104851427,0.766432872,2.547219692,-1.558643623,47.82334188,-6.506076086,2.15462466,0.394957274,8.896527177,3.529969774,2.21165838,2244.274046,2642.336945,2279.11401,2314.363792,-1350.578254,1599.833644,-4558.447089,877.2008249,135.3548157
23.4875,-18.49619503,-3.552513028,-0.096410467,0.880108307,-0.078487702,-0.002398269,0.537380947,-0.33703963,0.105153549,0.765876772,2.536063297,-1.540799148,47.85940826,-6.547582318,2.044982323,0.395041783,8.880238923,3.535069066,2.212676125,2240.505929,2645.388184,2267.848184,2315.33862,-1567.613494,876.0474008,-4506.465852,-168.7636772,135.2804488
23.49,-21.23729457,-4.117609104,-0.476498819,0.829842487,-0.088580743,-0.004998909,0.538085843,-0.337010539,0.105414883,0.765359386,2.52639234,-1.530315829,47.88089702,-6.589054903,1.93519702,0.394970072,8.86384241,3.539889885,2.213698641,2236.435979,2646.717182,2256.581681,2313.519974,-1272.951544,147.5224049,-3545.897573,-1082.055505,135.1944096
23.4925,-23.10333919,-4.506755709,-0.763207178,0.779338445,-0.099368115,-0.008582464,0.53872819,-0.336998528,0.105637889,0.764882623,2.517897289,-1.527393617,47.88834546,-6.630480148,1.825301344,0.394735738,8.847335777,3.544433016,2.214724674,2234.141172,2646.125796,2250.118696,2309.928343,-611.6663495,-490.6517258,-1838.980069,-1674.856405,135.1253624
23.495,-24.3178594,-4.736504723,-0.95182218,0.719210009,-0.112736798,-0.012828361,0.539311586,-0.337008565,0.105824351,0.76444172,2.511016347,-1.531524807,47.88231076,-6.671844958,1.715326792,0.394332725,8.830720934,3.548699556,2.215753557,2233.377647,2644.263923,2247.386781,2305.145692,-66.45235651,-887.4046178,-457.4206717,-1933.61354,135.0590498
23.4975,-24.83043896,-4.794792386,-1.036541754,0.652917796,-0.127723054,-0.017026766,0.53984133,-0.337047103,0.105969987,0.764030888,2.506663206,-1.542179988,47.86336188,-6.713136923,1.605303689,0.393755375,8.814001397,3.552690036,2.216783042,2233.80891,2641.688773,2247.831592,2300.260275,368.1064485,-1161.692573,872.2707572,-1779.437818,134.9949919
23.5,-24.38264678,-4.643666097,-0.999408512,0.584587018,-0.142526245,-0.020524435,0.540321894,-0.337115174,0.106073182,0.763646922,2.505118632,-1.558848646,47.83213448,-6.754344386,1.495261109,0.39299848,8.797181302,3.556403421,2.217810627,2235.218179,2638.45546,2251.748134,2296.248503,671.7226452,-1590.987952,2356.084118,-1379.710288,134.9336365
23.5025,-22.75683066,-4.285999866,-0.845831765,0.508126996,-0.155845881,-0.023706277,0.54075951,-0.337206255,0.106136864,0.763288041,2.505843627,-1.580705566,47.78929416,-6.795456525,1.3852268,0.392057324,8.780261935,3.559837469,2.218834566,2237.167523,2633.733833,2259.612013,2293.361724,625.9041704,-1922.978746,3260.586548,-675.490617,134.8631118
23.505,-20.62887777,-3.916769932,-0.660813724,0.452357349,-0.162157306,-0.025394033,0.541161289,-0.337311862,0.106168805,0.762952018,2.507919208,-1.60666314,47.73567761,-6.836463362,1.275227251,0.390927697,8.763241753,3.56299357,2.219853738,2238.3477,2628.840567,2268.051067,2292.871049,265.8684651,-2232.793739,3585.486555,189.0025318,134.8069081
23.5075,-17.94878043,-3.537087903,-0.459139183,0.405785866,-0.166155647,-0.025987116,0.541533827,-0.337426053,0.106175863,0.762635963,2.510669657,-1.635680346,47.67206953,-6.877355917,1.165287368,0.389605973,8.746114548,3.565872996,2.22086787,2238.496865,2622.569864,2277.539446,2294.306736,-200.8143152,-3133.156483,4223.561121,976.9100353,134.7533465
23.51,-14.43023507,-3.054212706,-0.237894392,0.360354801,-0.173037948,-0.026078937,0.541881808,-0.337544583,0.10616526,0.762337514,2.513482065,-1.666889401,47.59926318,-6.918126199,1.055430569,0.388089097,8.728876464,3.568476246,2.221877969,2237.343629,2613.174784,2289.168873,2297.7556,-585.0571285,-3745.546845,4180.633893,1449.676368,134.6921004
23.5125,-11.48922691,-2.567663135,-0.089395486,0.330887983,-0.183039818,-0.02617658,0.542210664,-0.337667427,0.106142221,0.762052167,2.516227628,-1.699366016,47.51803878,-6.958767225,0.94567875,0.386374597,8.71152799,3.570803944,2.222885362,2235.57158,2603.84213,2298.442615,2301.555118,-731.6718981,-3954.022302,3498.938672,1596.638407,134.643565
23.515,-8.804623615,-1.929583196,0.008786138,0.310481947,-0.196462758,-0.026421896,0.542528104,-0.33780265,0.106108127,0.761770721,2.519730629,-1.731993806,47.42913575,-6.999273036,0.836052273,0.38446059,8.694070276,3.572857587,2.223890158,2233.685269,2593.404673,2306.663566,2305.738792,-641.1140911,-4234.699822,3039.784029,1680.720739,134.5976033
23.5175,-6.497894516,-1.186321568,0.056717031,0.297519277,-0.208760666,-0.026064763,0.542838828,-0.337955583,0.106064812,0.761487252,2.524457521,-1.764008479,47.3332954,-7.039638692,0.726569954,0.382345768,8.676507672,3.574637967,2.224891182,2232.366009,2582.668631,2313.641535,2309.958722,-251.2270985,-4172.141416,2424.863534,1675.792769,134.5537579
23.52,-4.776315962,-0.466649027,0.034960144,0.291407625,-0.214311364,-0.025106667,0.543143595,-0.338121559,0.106014888,0.761202948,2.529865387,-1.795161152,47.23128085,-7.079860245,0.617249068,0.380029395,8.658847204,3.576146293,2.225886357,2232.429134,2572.543966,2318.787884,2314.117756,448.5659198,-4052.889289,1791.081686,1833.34835,134.5124425
23.5225,-3.427694515,0.062011362,-0.072449078,0.287076837,-0.209881382,-0.025966809,0.543440608,-0.338291961,0.105957162,0.760923092,2.535198137,-1.825669158,47.12382723,-7.1199347,0.508105367,0.377511284,8.641093829,3.577383966,2.226873757,2234.608839,2562.404185,2322.596944,2319.125464,1144.258771,-3222.167722,1001.882645,1862.243329,134.4657619
23.525,-2.837414324,0.00233621,-0.229737513,0.282589985,-0.199174523,-0.027132101,0.543728049,-0.33846138,0.10588897,0.760651752,2.540062125,-1.855786335,47.01161855,-7.159859948,0.399153119,0.374791764,8.623249815,3.57835178,2.227852055,2238.150428,2556.433127,2323.797297,2323.428972,1667.452023,-1757.962828,126.1077905,1759.280235,134.4292571
23.5275,-2.648036468,-0.714764777,-0.470767346,0.275276911,-0.186934504,-0.026670418,0.544006606,-0.338627402,0.105810351,0.760389496,2.544284893,-1.885386061,46.89530557,-7.199634691,0.290405153,0.371871645,8.605316328,3.579050458,2.228819744,2242.946099,2553.61437,2323.227483,2327.921865,1983.902239,-593.4653349,-436.0757033,1809.760812,134.3952172
23.53,-2.660591775,-1.931998471,-0.789445851,0.265803295,-0.177495916,-0.025379964,0.544281816,-0.338794472,0.105720878,0.760130433,2.54846814,-1.91378573,46.77547926,-7.239258339,0.181872917,0.36875218,8.587294556,3.579481211,2.229776194,2248.069939,2553.4658,2321.616918,2332.477776,1921.97397,500.1466123,-754.2297617,1780.005204,134.3632061
23.5325,-2.789935309,-3.502748723,-1.180674794,0.25458633,-0.177489827,-0.024551639,0.544558736,-0.338968317,0.105619244,0.759868568,2.553357509,-1.940401183,46.65267715,-7.278730912,0.07356654,0.365435021,8.569182498,3.579644963,2.230721975,2252.555969,2556.115104,2319.456334,2336.821891,1589.779735,1598.214749,-887.0915337,1762.518836,134.3336239
23.535,-2.997057899,-5.294809265,-1.647245204,0.241337446,-0.194967447,-0.026068559,0.544838005,-0.339153145,0.105502955,0.759601915,2.559491377,-1.965210855,46.52738185,-7.318052937,-0.034505099,0.361922192,8.550977924,3.579542206,2.231657844,2256.018837,2561.456874,2317.181461,2341.29037,847.3923226,2116.702549,-664.4566044,1442.553271,134.300913
23.5375,-3.216266544,-6.326694965,-1.93202071,0.232600335,-0.223115105,-0.030348865,0.545114782,-0.339350725,0.105365898,0.759334007,2.567211081,-1.98895337,46.40001101,-7.357225337,-0.142334309,0.358216043,8.532678067,3.579173153,2.232584778,2256.79293,2566.698616,2316.134051,2344.034657,-127.189808,2018.959865,-159.0645764,835.2077805,134.2759632
23.54,-3.534842237,-6.577952109,-1.969906159,0.226921443,-0.256046874,-0.037843305,0.5453805,-0.339557886,0.105202966,0.759073124,2.576287245,-2.012791483,46.27095266,-7.396249346,-0.24991451,0.354319218,8.514282236,3.578537479,2.233503235,2255.382888,2571.551673,2316.386138,2345.466409,-970.4616045,1833.618943,422.5968234,313.9462956,134.2533958
23.5425,-4.079617459,-5.963850799,-1.599534083,0.222208144,-0.288232406,-0.049823371,0.545627957,-0.339768895,0.105013755,0.758827056,2.586107587,-2.037604209,46.14058824,-7.43512642,-0.35724016,0.350234616,8.495792605,3.577634451,2.234412403,2251.940622,2575.866711,2318.247035,2345.604389,-1377.941413,1249.705352,898.448968,-180.957611,134.2290548
23.545,-4.649754073,-4.887052348,-0.909547482,0.218204973,-0.303720747,-0.060817129,0.54585582,-0.339981162,0.104800329,0.758597634,2.59640053,-2.063524742,46.00927752,-7.473858169,-0.464306682,0.345965352,8.477209501,3.576464159,2.2353112,2248.493181,2577.8002,2320.878383,2344.561621,-1283.867139,414.2466886,1185.726934,-585.5160307,134.2110449
23.5475,-5.219775668,-3.578239941,0.103015444,0.210423249,-0.307742442,-0.068905995,0.546067845,-0.340198344,0.104566291,0.758380015,2.607497095,-2.090030695,45.87734595,-7.512446306,-0.571110393,0.341514729,8.458531224,3.575027764,2.236199098,2245.521287,2577.937944,2324.17567,2342.676809,-985.2715516,-215.2105951,1350.083806,-833.5707429,134.1953868
23.55,-5.631289484,-2.324986329,1.231891634,0.196242571,-0.30552667,-0.0702557,0.546267905,-0.340421266,0.104321403,0.758169698,2.619191364,-2.116411351,45.74513505,-7.550892612,-0.677648437,0.336886211,8.439756123,3.573325819,2.237075924,2243.566824,2576.724147,2327.628802,2340.393768,-453.955119,-767.3726932,1326.942724,-952.2257197,134.1816742
23.5525,-5.639473428,-1.321174707,2.242939346,0.175031791,-0.300765323,-0.061843723,0.546460633,-0.340646687,0.104078428,0.75796305,2.630818748,-2.141817148,45.61300169,-7.589198928,-0.783918731,0.332083404,8.420880026,3.571358322,2.237942126,2243.251511,2574.101081,2330.810383,2337.91568,267.7044466,-1431.015749,1236.468819,-1090.318149,134.1703036
23.555,-5.004976666,-0.458857012,3.008888673,0.148864161,-0.297507141,-0.044581252,0.546651038,-0.340868973,0.103846974,0.757757672,2.641681552,-2.165490552,45.48128737,-7.627367163,-0.889919912,0.327110042,8.401898846,3.569124728,2.2387974,2244.905346,2569.569068,2333.811146,2334.942177,924.5927258,-1858.844525,909.2480017,-1069.454872,134.1593642
23.5575,-3.928242637,0.033878712,3.134335926,0.13133312,-0.298449647,-0.027908475,0.546842638,-0.341082702,0.103633426,0.757552593,2.651198918,-2.186937584,45.35030312,-7.665399309,-0.995651285,0.321969965,8.38281055,3.566624351,2.239640649,2247.874475,2564.806858,2335.356623,2332.568406,1457.080097,-2055.504423,381.9745163,-896.0107401,134.1525024
23.56,-2.402529435,0.399905185,2.708164944,0.120906702,-0.301856859,-0.012428584,0.547038383,-0.341285845,0.103440653,0.757346206,2.659203566,-2.20580333,45.22031751,-7.703297481,-1.101112773,0.316667109,8.363614676,3.563856852,2.240470811,2252.190746,2559.291546,2335.721018,2330.462123,2085.506713,-2501.402982,-117.576196,-786.1025075,134.1479824
23.5625,-0.294444002,0.771487812,1.72648043,0.117839209,-0.305078904,6.39E-05,0.547239728,-0.341480174,0.103267568,0.757136808,2.665960044,-2.221977762,45.09154828,-7.741063946,-1.20630487,0.311205496,8.344314179,3.560822506,2.241286905,2258.302008,2552.299843,2334.768742,2328.637893,2260.098783,-2522.258058,-556.4156541,-453.1973438,134.1452688
23.565,1.500839581,1.024252709,0.73564102,0.12321805,-0.304383469,0.00123489,0.547449042,-0.341669385,0.103110249,0.756921552,2.672036352,-2.235320607,44.96417975,-7.778701161,-1.311228594,0.305589221,8.324912193,3.557522212,2.24208873,2263.49124,2546.680256,2332.93894,2328.196136,1889.904898,-2050.418788,-882.2997716,193.69293,134.1452691
23.5675,3.148694203,1.169993546,-0.14654076,0.135062079,-0.299080531,-0.006407646,0.547671119,-0.341860393,0.102963828,0.756694503,2.67836412,-2.245429994,44.83836616,-7.816211796,-1.415885437,0.299822447,8.305412347,3.55395737,2.242877019,2267.751533,2542.04775,2330.357243,2329.606358,1391.773336,-1567.688098,-1083.008734,960.6100756,134.1476208
23.57,4.5982056,1.195686141,-0.783702815,0.149972823,-0.291692494,-0.016318968,0.547910063,-0.342056443,0.102826126,0.75645151,2.685417686,-2.251921196,44.71426215,-7.853598745,-1.520277306,0.293909396,8.285820711,3.550129981,2.243652172,2270.450107,2538.841816,2327.523897,2332.999187,563.2799804,-818.2171205,-1084.710477,1849.987222,134.1519261
23.5725,5.807353095,1.092861846,-1.067813649,0.16551583,-0.285416896,-0.024572554,0.548168429,-0.342259034,0.10269472,0.756190359,2.693490243,-2.254597123,44.59199164,-7.890865122,-1.624406464,0.287854344,8.266140727,3.546042634,2.244413512,2270.567933,2537.956664,2324.933691,2338.856294,-592.4143146,225.5624672,-949.4398647,2994.518881,134.1585919
23.575,7.060887119,0.919837413,-1.068988833,0.181585444,-0.283305814,-0.029805714,0.548445727,-0.342468433,0.102567545,0.755911541,2.702664698,-2.253581096,44.47163636,-7.928014233,-1.728275461,0.281661609,8.246372582,3.541697672,2.245159805,2267.488035,2539.969628,2322.776697,2347.971781,-1587.895422,1236.515516,-562.6578699,3466.791142,134.1693267
23.5775,8.006047955,0.826848935,-0.891958415,0.192784348,-0.286331921,-0.030341965,0.548740452,-0.342685867,0.102445408,0.755615463,2.712937355,-2.249002493,44.35323796,-7.965049527,-1.83188705,0.27533554,8.226514802,3.537097259,2.245889793,2262.628456,2544.139241,2322.120402,2356.19025,-2214.322882,2083.160237,7.29931538,3084.933595,134.180558
23.58,8.851375151,0.848612505,-0.654073467,0.206863691,-0.289762656,-0.028734561,0.549048703,-0.342909688,0.102333247,0.755305005,2.723819034,-2.241138612,44.23681068,-8.001974522,-1.935244098,0.268880502,8.206568428,3.532243684,2.246602326,2256.416421,2550.385429,2322.813194,2363.396449,-2734.694919,3021.234651,598.8822732,2581.513926,134.1941692
23.5825,9.618596676,0.96839588,-0.385761208,0.233603735,-0.287794367,-0.026498185,0.549368816,-0.343135325,0.10223618,0.754982728,2.734678414,-2.230067803,44.12233466,-8.038792719,-2.038349488,0.262300858,8.186538496,3.52713944,2.24729672,2248.954981,2559.245415,2325.114813,2369.097819,-2512.9736,3282.610231,1056.312863,1420.70384,134.2132652
23.585,9.91322752,1.075951341,-0.193253499,0.262436131,-0.280507294,-0.025540884,0.54970317,-0.343357926,0.102156881,0.754648716,2.745133524,-2.215547812,44.00973573,-8.075507499,-2.141206018,0.255600943,8.166429006,3.521786022,2.247973629,2243.851553,2566.79848,2328.094758,2370.499968,-1595.304199,2795.182582,1366.441067,-217.9183243,134.2314901
23.5875,9.732387283,1.144700514,-0.012222768,0.29171646,-0.271366547,-0.025933436,0.550053447,-0.343573921,0.102096002,0.754303258,2.754997869,-2.197480211,43.89886554,-8.11212201,-2.243816289,0.248785048,8.146241138,3.51618374,2.248633496,2240.97846,2573.221328,2331.947018,2368.008228,-679.9233493,2179.515825,1645.214733,-1608.618079,134.2521271
23.59,9.139802111,1.217082221,0.185952732,0.318531181,-0.265211964,-0.026862215,0.550419866,-0.343780791,0.10205361,0.753947321,2.764165834,-2.175943279,43.7895098,-8.148639056,-2.34618261,0.24185739,8.125975033,3.510332486,2.249275791,2240.451936,2577.696059,2336.320832,2362.456878,387.0644051,1092.443667,1805.5702,-2819.693105,134.2747751
23.5925,8.105767913,1.410890251,0.427612367,0.342169277,-0.264741218,-0.027522424,0.550798911,-0.343974458,0.102029604,0.753585337,2.772314911,-2.151434392,43.68140107,-8.185060991,-2.448306901,0.234822095,8.10562935,3.504231291,2.249900137,2242.913782,2578.683546,2340.974869,2353.909762,1695.566723,-606.8866952,1978.369429,-4181.315221,134.2998627
23.595,6.495376024,1.934036744,0.77186207,0.366324471,-0.267834015,-0.02727636,0.551183857,-0.344151511,0.102022883,0.753223923,2.779130308,-2.124814194,43.57421596,-8.221389625,-2.550190607,0.227683173,8.085200918,3.497878178,2.250507059,2248.92977,2574.661626,2346.212679,2341.550302,2573.008125,-2444.549971,1732.731504,-4641.4318,134.332808
23.5975,4.989101868,2.655944094,1.087998576,0.38134779,-0.269200931,-0.025936944,0.551567927,-0.344309304,0.102031087,0.752869566,2.784418903,-2.096985589,43.46759333,-8.257626153,-2.651834628,0.220444485,8.064686012,3.491270932,2.251096936,2255.778823,2566.460796,2349.638527,2330.702603,2863.105233,-4289.39474,1004.19224,-4158.36389,134.3626451
23.6,3.514909062,3.613927714,1.397944442,0.389912622,-0.264837664,-0.023194396,0.551948134,-0.344447619,0.102050717,0.752525027,2.788344597,-2.068478031,43.36114902,-8.2937711,-2.753239254,0.21310972,8.044079957,3.484407714,2.251669534,2263.245296,2553.214652,2351.23364,2320.758482,3069.190507,-6808.091643,110.4801556,-3883.505357,134.3949748
23.6025,2.013475802,4.860166919,1.708570985,0.392746856,-0.25235659,-0.017937293,0.552326187,-0.344571758,0.102079185,0.752186983,2.791585333,-2.039260531,43.25448346,-8.329824309,-2.854404122,0.20568236,8.023377467,3.477287381,2.252224126,2271.124775,2532.420338,2350.190928,2311.285076,2453.642341,-8173.685714,-939.0247936,-2935.409396,134.4366757
23.605,1.113148779,5.830026067,1.879567075,0.389345697,-0.23795375,-0.011664491,0.55270249,-0.344687243,0.102115927,0.7518527,2.794674158,-2.009368227,43.14720405,-8.365784947,-2.955328195,0.198165661,8.002574328,3.469909616,2.252760059,2275.513508,2512.346224,2346.538516,2306.081435,1060.564689,-8162.832769,-2008.186982,-1486.592371,134.4738649
23.6075,0.632416468,6.568445992,1.938073842,0.382532559,-0.221044781,-0.004121826,0.553074157,-0.344798754,0.102160672,0.751522209,2.797931864,-1.979163415,43.03892709,-8.401651546,-3.056009752,0.190562631,7.981667807,3.462274523,2.253276888,2276.427599,2491.606174,2340.149993,2303.852114,-315.9744769,-8045.595092,-2896.972403,-459.2485478,134.5136061
23.61,0.440259343,7.018550364,1.918245572,0.376932572,-0.202062858,0.002998084,0.55343751,-0.344910893,0.102212889,0.751196197,2.801627385,-1.949086018,42.9292867,-8.437422078,-3.1564464,0.182876007,7.960656619,3.45438322,2.253773827,2273.933635,2472.118248,2332.053654,2303.785193,-1830.183758,-7094.599158,-3426.309419,334.0032926,134.5554793
23.6125,0.405559377,7.041779546,1.863274157,0.377258981,-0.180575872,0.007785165,0.553789266,-0.345023154,0.102272178,0.750877385,2.805614397,-1.919565939,42.81796805,-8.473094037,-3.256635094,0.175108238,7.939542012,3.446237783,2.254250174,2267.27668,2456.133178,2323.018446,2305.522131,-3749.955377,-5833.689948,-3855.604671,918.867099,134.5999425
