t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
4.29,6.259269969,1.884897841,1.103501512,0.912339409,0.075014267,8.89E-06,0.098458898,0.007677349,0.094593571,0.990605383,0.013589878,-0.115745538,9.850950452,0.000628824,-0.295616583,0.030115137,-5.028866858,4.460690266,2.000316619,1180.905724,1124.473206,1151.225976,1158.825102,843.6978764,1112.597343,-723.8047421,-313.9698519,157.8221786
4.2925,5.660510263,1.55437339,1.132121969,0.926214029,0.0795048,0.002174859,0.099585674,0.007906876,0.094690206,0.99048165,0.011015881,-0.118369516,9.848494958,0.000709916,-0.300524446,0.031574934,-5.028723501,4.459959748,2.000248227,1182.848109,1127.498953,1149.271192,1158.075007,765.092309,1346.823909,-866.9180839,-307.96961,157.8043623
4.295,4.955004844,1.210369052,1.115329878,0.937965486,0.082183385,0.005014569,0.100722251,0.008143262,0.094792323,0.99035498,0.008433055,-0.120869638,9.84691966,0.000787758,-0.305501332,0.033061439,-5.028580215,4.459217549,2.000179627,1184.731185,1131.207325,1146.891386,1157.285254,779.4815617,1717.862326,-1108.966247,-355.9659201,157.7859725
4.2975,4.039452969,0.8511292,1.017264488,0.95044558,0.08325694,0.009340624,0.101867696,0.008385323,0.094894172,0.990225982,0.005897801,-0.123219419,9.846455235,0.000868297,-0.310548,0.034573517,-5.028437681,4.458463655,2.000110318,1186.745517,1136.088265,1143.726361,1156.295177,666.3518101,1801.532057,-1185.245605,-371.2585685,157.7632388
4.3,3.24985782,0.631310018,0.860600311,0.959553739,0.083137985,0.013230144,0.103024153,0.008630101,0.094989981,0.990094961,0.003504821,-0.12533639,9.847362207,0.000957178,-0.315664409,0.036112292,-5.028295815,4.457697691,2.000040214,1188.062944,1140.214985,1140.965158,1155.428961,413.6664527,1581.664433,-1094.857889,-356.487578,157.743738
4.3025,2.468776469,0.506101768,0.636821077,0.966877274,0.083085428,0.016363255,0.104198275,0.008875171,0.095080842,0.989961097,0.001330496,-0.127052096,9.849931367,0.001054781,-0.320849357,0.037682301,-5.028152285,4.456918979,1.999969209,1188.813849,1143.996587,1138.252072,1154.512739,183.4833404,1389.373115,-1047.677262,-374.6141517,157.7236602
4.305,1.72705869,0.447041354,0.384457833,0.97262939,0.083419005,0.018371717,0.105392095,0.009117309,0.095166581,0.989824182,-0.000539759,-0.12829453,9.854481445,0.00116095,-0.326101007,0.039285638,-5.028005094,4.456126445,1.999897852,1188.980361,1147.161851,1135.726771,1153.555891,-84.92357064,1039.730451,-927.9320447,-387.8863383,157.7031052
4.3075,1.081424268,0.436103684,0.146586703,0.976388303,0.084695023,0.018884234,0.106603451,0.009354976,0.095249666,0.989684179,-0.002066878,-0.129076994,9.861357944,0.001272365,-0.331416937,0.04092219,-5.027851734,4.455318973,1.999827163,1188.389232,1149.195239,1133.612412,1152.573308,-416.3988896,553.4339599,-793.2351205,-422.4798436,157.6819778
4.31,0.491663807,0.433592345,-0.053516569,0.978257786,0.087548464,0.017881748,0.107828923,0.00958983,0.095334005,0.989541024,-0.003278984,-0.129438331,9.87093128,0.001383442,-0.336794138,0.042591685,-5.02768952,4.454495999,1.999757556,1186.898366,1149.929021,1131.760596,1151.443491,-637.3501486,-45.53468786,-542.6667155,-386.6719284,157.6559689
4.3125,0.209865138,0.418933372,-0.106401247,0.977709152,0.090291581,0.015934612,0.109062834,0.009822181,0.095419408,0.989395309,-0.004172051,-0.129471523,9.883592667,0.001490736,-0.342229482,0.044292966,-5.027518483,4.453657334,1.99968883,1185.202481,1148.967566,1130.899078,1150.639948,-700.3539127,-703.6572673,-190.6387833,-263.2692316,157.6337536
4.315,0.197737851,0.391930046,-0.012995412,0.975775328,0.092338404,0.013416173,0.110302409,0.010051128,0.095506008,0.989247292,-0.004712831,-0.129222795,9.899750927,0.0015908,-0.347719674,0.046027822,-5.027340649,4.452804038,1.999620228,1183.396597,1146.410734,1130.807402,1150.127145,-722.6632925,-1431.085841,133.7517282,-122.5407873,157.6109843
4.3175,0.5151804,0.375949276,0.256762079,0.973650705,0.093666348,0.011105093,0.111546521,0.010277441,0.095595778,0.989096863,-0.004902113,-0.128710912,9.919828218,0.001679705,-0.353261584,0.04780075,-5.027157283,4.451936969,1.999550925,1181.589164,1141.812136,1131.567837,1150.027244,-538.5413926,-1867.788185,410.7752952,72.22187657,157.5830319
4.32,1.035904583,0.407865809,0.571923032,0.973539169,0.094044559,0.011105838,0.112796292,0.010502276,0.095688761,0.98894385,-0.004741322,-0.12791656,9.944254381,0.001756152,-0.358852286,0.049619536,-5.026969562,4.451056011,1.999480873,1180.70389,1137.071794,1132.861278,1150.488255,-175.7115452,-1979.251425,630.4765297,314.6860435,157.5592233
4.3225,1.76064825,0.521221245,0.905426288,0.976277624,0.093981607,0.013914547,0.114051472,0.010728359,0.095782388,0.988788474,-0.004262716,-0.126850899,9.973460649,0.001822349,-0.364489389,0.051492907,-5.026778674,4.450160079,1.999410145,1180.710607,1131.915879,1134.720219,1151.600674,157.2405474,-2050.98768,815.2212164,552.4087958,157.5348933
4.325,2.59150254,0.717424873,1.196792719,0.981601483,0.093957234,0.018561143,0.115313943,0.010952382,0.095874291,0.98863076,-0.003381489,-0.125499917,10.00787211,0.001882269,-0.370170828,0.053432551,-5.026585241,4.449248842,1.999338759,1181.490093,1126.816855,1136.937384,1153.250299,464.7528852,-1942.280937,940.217134,765.0880166,157.510142
4.3275,3.470817904,1.011747802,1.392111504,0.989803276,0.094676735,0.023944465,0.116585706,0.011167011,0.095958949,0.988471063,-0.001931091,-0.12385877,10.04790064,0.001944132,-0.37589508,0.055451915,-5.026391614,4.448322909,1.999266889,1183.034371,1122.204475,1139.421305,1155.426114,769.1977027,-1841.069816,1100.423316,1015.912395,157.4848981
4.33,4.49134938,1.448278126,1.500847932,1.002448991,0.097374591,0.029599045,0.117864928,0.011372157,0.096032396,0.988309954,9.39E-05,-0.121988847,10.09393911,0.00201643,-0.381661508,0.057564103,-5.026199162,4.447382675,1.999193821,1185.336081,1117.611506,1142.439501,1158.329861,837.0571959,-1498.703598,1064.803288,1050.118493,157.4540577
4.3325,5.260309308,1.844960687,1.501046062,1.014879625,0.10150809,0.033176667,0.119152607,0.01157321,0.096092313,0.98814744,0.002581521,-0.119885873,10.14635427,0.002107169,-0.387469518,0.059786725,-5.026007868,4.446428702,1.999119773,1187.219657,1114.710957,1144.745321,1160.676707,649.9706632,-960.9678717,816.3723502,841.6220301,157.4279191
4.335,5.897939718,2.228557845,1.434762382,1.028805239,0.107121663,0.036209369,0.120449458,0.011776567,0.096140215,0.987983176,0.005377533,-0.117550089,10.2054781,0.002221492,-0.393318709,0.062139198,-5.025816578,4.445460075,1.999045996,1188.585934,1112.806667,1146.521363,1162.537971,398.9469695,-615.6627075,594.0330508,627.0090693,157.4013491
4.3375,6.471485559,2.628839109,1.305147188,1.046832074,0.114635062,0.039961096,0.121756481,0.011988592,0.096178931,0.987816652,0.0083127,-0.114975235,10.27160027,0.002362913,-0.399208576,0.0646431,-5.025625463,4.444475941,1.99897275,1189.214392,1111.632643,1147.715487,1163.811752,35.03957003,-245.7105816,251.8339226,275.2586169,157.3689967
4.34,6.765737783,2.887681675,1.170422075,1.062788927,0.121408683,0.04304228,0.12307198,0.012217944,0.096216185,0.98764718,0.011139989,-0.1122051,10.34496126,0.002529662,-0.405138749,0.067320038,-5.025433878,4.443475047,1.998899709,1188.761132,1111.578114,1147.780532,1163.914264,-366.3256698,192.4747953,-165.8847238,-148.903859,157.3416704
4.3425,6.843519404,3.044958743,1.025268921,1.079883165,0.128771444,0.045462247,0.124391057,0.012474708,0.096258965,0.987474511,0.013564651,-0.109345813,10.42574542,0.002718549,-0.411109114,0.070191085,-5.025240369,4.44245715,1.998825635,1187.382763,1112.595017,1146.886063,1163.067233,-651.5032283,622.5312501,-480.1589417,-447.5415594,157.3139959
4.345,6.727884812,3.102847501,0.883923404,1.09744612,0.136508226,0.047244037,0.125713899,0.01276415,0.096311878,0.987298046,0.015394513,-0.106405924,10.51407422,0.002926141,-0.417118893,0.073282907,-5.025043171,4.441423904,1.998748515,1185.503616,1114.69077,1145.379738,1161.676556,-762.5803361,1162.612508,-660.0265219,-576.9875106,157.2860581
4.3475,6.377920873,3.027292871,0.756825198,1.114286114,0.144344805,0.04868168,0.127043264,0.0130854,0.096380469,0.987116842,0.016559671,-0.103348797,10.61000041,0.003146012,-0.423167044,0.076625412,-5.024840863,4.440376553,1.998667466,1183.569862,1118.40808,1143.58593,1160.182295,-678.6300273,2091.595053,-694.3244734,-486.4741442,157.2578365
4.35,5.709895752,2.77358593,0.623142034,1.132841679,0.153576266,0.050491051,0.128384185,0.013424504,0.096466183,0.986930226,0.017281273,-0.100109995,10.7135023,0.003373647,-0.429252346,0.080250306,-5.024631349,4.439314887,1.998583332,1182.110466,1125.148745,1141.908115,1159.244185,-243.1875661,2888.78236,-402.2327484,-39.59880879,157.2236893
4.3525,4.978241019,2.428567866,0.524604988,1.147085921,0.160834273,0.052135566,0.129739394,0.013764463,0.096566742,0.986738215,0.017864651,-0.096673094,10.8244829,0.003606564,-0.435373928,0.084187302,-5.024413465,4.438237706,1.998498091,1182.353924,1132.851991,1141.574767,1159.984301,564.3632962,3509.777495,239.8338044,796.143813,157.1950362
4.355,4.12245265,1.961957156,0.437188312,1.159801353,0.166914948,0.053862089,0.131117526,0.014089294,0.096681569,0.986539878,0.018620981,-0.092884014,10.94277012,0.003840108,-0.441529903,0.088470982,-5.024186531,4.437145036,1.998413537,1184.932283,1142.697633,1143.107284,1163.224904,1810.658147,4746.751004,1237.133468,2161.655488,157.166227
4.3575,3.05354076,1.300852324,0.35164389,1.171630981,0.172227416,0.055590106,0.132525055,0.014388792,0.096808045,0.986334688,0.019760592,-0.088610719,11.06811737,0.004071321,-0.447718539,0.093133964,-5.023949903,4.436036478,1.998331442,1191.407215,1156.585746,1147.760434,1170.792579,2981.901224,5334.450815,2221.245066,3440.217661,157.1315368
4.36,2.224758469,0.704088164,0.309120275,1.177213627,0.17479221,0.056184465,0.133965159,0.014659563,0.096939871,0.986122831,0.021368523,-0.083766799,11.20020534,0.004301253,-0.453938505,0.09820563,-5.023704519,4.434911751,1.998252569,1199.841789,1169.369887,1154.21351,1180.425993,3981.291148,5213.537278,3100.160926,4513.998079,157.1025774
4.3625,1.57972859,0.110509981,0.314218725,1.178068566,0.175123003,0.055878455,0.135433209,0.014907346,0.097071436,0.985905354,0.023321749,-0.078412516,11.33864556,0.004531496,-0.460189888,0.103707868,-5.023452894,4.433770592,1.998176775,1211.31367,1182.653433,1163.261239,1193.362569,5020.561309,5286.320685,3987.75974,5629.87367,157.0736275
4.365,1.150279281,-0.445105007,0.364810693,1.176666442,0.173802367,0.055484012,0.136919077,0.015139577,0.097196457,0.985684106,0.025452356,-0.072728138,11.48298335,0.004766219,-0.466474195,0.109655804,-5.023198105,4.432612572,1.998104631,1224.944595,1195.80149,1174.152308,1208.575361,5834.737297,5126.911776,4682.751453,6451.255257,157.0447351
4.3675,0.994330471,-0.924024874,0.460596477,1.175698991,0.171379169,0.055732851,0.138410938,0.015368167,0.097312619,0.985460735,0.027472104,-0.066928489,11.6327042,0.005007342,-0.472793757,0.116061032,-5.0229419,4.431435259,1.998038677,1240.487357,1208.287992,1186.674996,1225.618845,7065.695178,5275.267331,5710.629703,7632.21991,157.0159764
4.37,1.061759948,-1.386734414,0.596731981,1.177113522,0.167572944,0.057079807,0.139897148,0.015611079,0.097418118,0.985236735,0.028941114,-0.061217277,11.78724048,0.005256849,-0.479151341,0.122933275,-5.022686622,4.430237241,1.997981075,1260.273071,1222.177827,1202.705457,1246.73646,7282.744963,4908.189173,5920.728351,7634.326979,156.9817072
4.3725,1.251759943,-1.66981555,0.698882907,1.180262665,0.163470103,0.059065131,0.141378181,0.01587857,0.097516298,0.985011518,0.029591634,-0.055535325,11.94597513,0.005512586,-0.485547553,0.130290558,-5.022431662,4.429019325,1.997931914,1276.901082,1232.828938,1216.278638,1263.79048,6511.328254,4107.011943,5353.85526,6478.313084,156.9534112
4.375,1.480757974,-1.842724002,0.757453448,1.184747845,0.158435744,0.06164792,0.142849632,0.016178455,0.097614019,0.984784901,0.029179202,-0.049944127,12.10825101,0.005768415,-0.491984596,0.138143659,-5.022175089,4.427782846,1.997890956,1292.829712,1242.712887,1229.474733,1279.128026,6707.371927,4242.575064,5633.530943,6167.719681,156.9254527
4.3775,1.702132237,-1.932032373,0.753984732,1.191018679,0.151993582,0.064745721,0.144308753,0.016502317,0.097714756,0.98455706,0.02785737,-0.044506367,12.27337611,0.006022486,-0.498464984,0.14650055,-5.021915053,4.426529191,1.997858225,1310.437941,1254.041813,1244.446292,1294.629079,6149.644913,4117.90503,5321.825845,5138.150327,156.8923605
4.38,1.788980166,-1.926339916,0.683968035,1.196634116,0.14698067,0.067046479,0.145759749,0.016829982,0.0978203,0.984327534,0.026102569,-0.039144197,12.4406338,0.006275716,-0.50498951,0.155371778,-5.021649893,4.4252591,1.997834608,1323.577937,1263.302412,1256.083862,1304.818778,4924.343969,3716.50293,4490.74466,3525.477895,156.8652092
4.3825,1.73553109,-1.869776495,0.548815562,1.202167276,0.14266888,0.069076685,0.147204796,0.017145808,0.097930022,0.984096332,0.024313212,-0.033817141,12.60929701,0.006530807,-0.511558706,0.164762873,-5.021378694,4.423971487,1.997822455,1335.059661,1272.624328,1266.900016,1312.256468,4340.11924,3761.708805,4214.847967,2589.613901,156.8385452
4.385,1.554301045,-1.796556175,0.370272484,1.207194139,0.138848832,0.070796079,0.148648371,0.017439395,0.098044806,0.983862886,0.022782301,-0.028414338,12.77863837,0.006788035,-0.518171039,0.174678341,-5.021099725,4.422663662,1.997824984,1345.278533,1282.110956,1277.158102,1317.766847,3834.359334,3843.842235,4000.560906,1878.215882,156.8123147
4.3875,1.223468337,-1.72788018,0.161217651,1.211449144,0.135634847,0.072022453,0.150090859,0.017710677,0.098164448,0.983627175,0.02155388,-0.022903899,12.94794164,0.007046924,-0.524824443,0.185115515,-5.020812935,4.421332605,1.997845242,1354.231458,1291.843539,1286.90282,1321.647547,3722.201393,4330.349229,4191.764806,1545.287773,156.7866366
4.39,0.678970793,-1.666218181,-0.084872834,1.215565574,0.132571966,0.072641103,0.151534298,0.017965102,0.098284853,0.983389212,0.020556291,-0.017200517,13.11650968,0.007310031,-0.531514456,0.196070118,-5.020519593,4.41997477,1.997886559,1363.88954,1303.762702,1298.116926,1325.493286,3409.623686,4389.229475,4029.027955,1431.44599,156.7564931
4.3925,0.135786914,-1.625509139,-0.249300983,1.217697402,0.130241576,0.072011755,0.152985268,0.018212109,0.098402686,0.983148173,0.019624135,-0.011091592,13.28367264,0.007578013,-0.538233075,0.20753993,-5.020221083,4.418589292,1.997949454,1371.279576,1313.789686,1307.04796,1328.804777,2860.333427,3986.949172,3465.287128,1502.661198,156.7319511
4.395,-0.441827277,-1.56169945,-0.326492857,1.217314194,0.126722082,0.069561383,0.154443381,0.018464172,0.098520243,0.98290369,0.018468567,-0.004545964,13.44879703,0.007843644,-0.544973685,0.219513146,-5.01991689,4.417175779,1.998033553,1378.191207,1323.697448,1315.443362,1333.006592,2951.922042,4261.014807,3541.587958,2170.700514,156.7080282
4.3975,-1.095591477,-1.39899062,-0.287697542,1.21334476,0.12074673,0.065252537,0.155903153,0.018728256,0.098636486,0.982656619,0.016940811,0.00230404,13.61129038,0.008103621,-0.551731621,0.231969591,-5.01960517,4.41573323,1.998139632,1386.039187,1335.09476,1324.7559,1339.65828,2804.575942,4038.804417,3276.181564,2741.875954,156.6800556
4.4,-1.560277187,-1.156577948,-0.156541601,1.208255124,0.115380618,0.06245309,0.157361802,0.019000962,0.098746182,0.982408002,0.015197721,0.009355715,13.77060447,0.008361796,-0.558501751,0.244889016,-5.019285433,4.414261528,1.998268334,1392.214087,1343.89147,1331.82427,1346.715972,2386.009519,3308.073819,2687.313312,3122.026362,156.6573694
4.4025,-1.914608679,-0.793007835,0.021239933,1.203008938,0.111217567,0.062313056,0.158819771,0.019275147,0.098844473,0.982158399,0.013520194,0.016571807,13.92624013,0.008623083,-0.565278226,0.258253187,-5.018956959,4.412761194,1.998420497,1397.969234,1351.635129,1338.192466,1355.268412,2224.3594,2884.05725,2444.011685,3621.229107,156.6353427
4.405,-2.176765869,-0.347796792,0.180077729,1.198067259,0.108989313,0.064532282,0.160282314,0.019539868,0.098931696,0.981907148,0.012302901,0.024029567,14.07774904,0.008888253,-0.572053756,0.272048383,-5.018618839,4.411232489,1.998598118,1403.335884,1358.311756,1344.044328,1364.822117,2046.900578,2382.435725,2234.23882,3971.987417,156.6138697
4.4075,-2.335635957,0.152851572,0.261736759,1.193081865,0.10939073,0.068258936,0.161750315,0.019790936,0.099013161,0.981653653,0.011737324,0.031697111,14.22473773,0.009150496,-0.578823916,0.286256985,-5.018270667,4.409675133,1.998802336,1408.203737,1363.547308,1349.36366,1375.128349,2029.221087,1950.960302,2230.740391,4562.872789,156.5930705
4.41,-2.412652175,0.761778137,0.252926003,1.186326289,0.111938539,0.071749022,0.163219408,0.02003512,0.099093225,0.981398034,0.01170312,0.039418751,14.36686782,0.009400298,-0.58558799,0.300857404,-5.01791419,4.408089394,1.999032777,1413.481989,1368.066558,1355.19803,1387.636481,1852.721776,1361.712538,2047.112464,4494.386879,156.5688958
4.4125,-2.382711196,1.246899152,0.182789612,1.180093289,0.114770207,0.072752239,0.1646821,0.020282694,0.099175948,0.981140865,0.011965823,0.046951431,14.50385276,0.009626789,-0.592348836,0.315825844,-5.017550406,4.406476162,1.999289088,1417.467346,1370.355871,1359.599223,1397.600283,1532.80572,622.4409792,1657.284744,3760.256558,156.5494064
4.415,-2.259055174,1.687288322,0.102130554,1.174052364,0.118205981,0.072220622,0.166131404,0.020543083,0.099270697,0.98088208,0.012279601,0.054056486,14.63545408,0.009812121,-0.599111285,0.331140188,-5.017179674,4.40483723,1.999569813,1421.146018,1371.178763,1363.484454,1406.437764,1587.745752,67.08969832,1587.394963,3512.268512,156.5305997
4.4175,-2.017064692,2.143020854,0.05266795,1.167587562,0.123422506,0.070809368,0.167568513,0.020816614,0.099391063,0.980619952,0.012650864,0.06070675,14.76147479,0.009936633,-0.605877124,0.346788146,-5.016801422,4.403174083,1.999872983,1425.406075,1370.691319,1367.536198,1415.161626,1568.026457,-361.7735649,1393.867332,2837.84476,156.5088218
4.42,-1.753286362,2.444234989,0.078493863,1.162660271,0.128759418,0.069510878,0.168995342,0.02110416,0.099541965,0.980353533,0.013105295,0.066907514,14.88175898,0.009992019,-0.612647983,0.362759458,-5.016415722,4.401487069,2.000197638,1428.98615,1369.369895,1370.45379,1420.626988,1467.271811,-596.9074394,1100.744437,1808.816112,156.4913315
4.4225,-1.449298495,2.639225324,0.182936649,1.158250525,0.134979077,0.068584845,0.170409248,0.021407219,0.099716093,0.980084138,0.013687499,0.072539771,14.99619016,0.009986965,-0.619428693,0.379038522,-5.016023293,4.399773823,2.000546175,1432.742434,1367.706782,1373.03992,1424.205706,1538.827181,-600.2548051,1010.751905,1157.657673,156.4745229
4.425,-1.136217259,2.727339042,0.342016226,1.154418458,0.1420038,0.068354829,0.171805776,0.021724839,0.099904284,0.979813657,0.014508424,0.077428606,15.10468766,0.009935807,-0.626225906,0.395606376,-5.015625041,4.398030844,2.000922099,1436.680286,1366.368621,1375.50755,1426.415276,1607.081175,-298.6288142,999.3175063,642.844694,156.458278
4.4275,-0.851414955,2.669541119,0.538289766,1.151919211,0.150012739,0.069234007,0.173187478,0.022049983,0.100097004,0.979542879,0.015872546,0.081601122,15.20720075,0.009859286,-0.633041306,0.412450897,-5.01522174,4.396255443,2.001328155,1440.77784,1366.213638,1378.036507,1427.41993,1807.971125,374.1113109,1170.054744,310.566642,156.4427102
4.43,-0.600865379,2.431677118,0.770557905,1.150730739,0.15935852,0.071535052,0.174566469,0.022376612,0.100285214,0.979270799,0.018072246,0.085395387,15.30370621,0.009779749,-0.639867691,0.42957173,-5.014813325,4.394445864,2.001765982,1445.720142,1368.239177,1381.357824,1427.968109,1791.508551,1178.865557,1282.649247,203.1347509,156.4248076
4.4325,-0.506597921,2.116078885,0.928793831,1.15072648,0.165868008,0.074435194,0.175949802,0.022705382,0.100462491,0.978996861,0.021158044,0.089032195,15.39421168,0.009713404,-0.646700125,0.446963165,-5.014400168,4.392602336,2.002235903,1449.735382,1372.107966,1384.449754,1428.435604,1564.821875,1993.31534,1301.808705,304.2872662,156.4105341
4.435,-0.559564663,1.728949561,1.022091417,1.151303144,0.170754855,0.07808014,0.17733704,0.023036342,0.100626452,0.978721416,0.025137202,0.092509767,15.47875335,0.00967135,-0.653539852,0.464610005,-5.013982903,4.390726171,2.002737194,1453.544251,1378.205754,1387.866867,1429.489546,1624.658274,3080.064477,1545.081087,686.4519455,156.3969258
4.4375,-0.792405768,1.254383424,1.049485584,1.151866079,0.174527363,0.082479157,0.178729709,0.02336486,0.100782335,0.978443766,0.030105274,0.095878693,15.55739003,0.009656559,-0.660386945,0.48249936,-5.013560503,4.388818501,2.003268358,1457.858674,1387.508288,1392.175159,1431.867863,1548.049051,3599.168062,1572.267126,1080.018001,156.3813588
4.44,-1.098919052,0.902939944,1.01262085,1.151177035,0.175727581,0.085668837,0.180126888,0.023694223,0.100938704,0.978163122,0.035870891,0.099145812,15.63020468,0.009660265,-0.667242932,0.500616882,-5.013131329,4.386880226,2.003828145,1461.284496,1396.201594,1395.728203,1434.889636,1350.456724,3470.443126,1355.193365,1397.529585,156.3690174
4.4425,-1.45775853,0.644024103,0.942650101,1.148342309,0.175572135,0.088126425,0.181524472,0.024033242,0.101099877,0.977879582,0.042063065,0.102243975,15.69730216,0.009673418,-0.674111737,0.518945087,-5.012694638,4.384911869,2.00441649,1464.610957,1404.860504,1398.951126,1438.855511,1320.387356,3309.079371,1197.442502,1686.494846,156.357325
4.445,-1.799678428,0.475699203,0.872587887,1.143774405,0.175172686,0.089991448,0.182914744,0.024388342,0.10126774,0.977594223,0.048363992,0.104988735,15.7588061,0.009689635,-0.681001339,0.537460914,-5.012249155,4.382912376,2.005034493,1467.886433,1412.746991,1401.715415,1443.32211,1288.369955,2820.328759,973.096353,1813.088176,156.346166
4.4475,-2.051769359,0.405163568,0.834077973,1.137545984,0.17548086,0.091381193,0.184291535,0.024760971,0.101441386,0.977308258,0.054612308,0.107231846,15.81485427,0.009708809,-0.68791877,0.556141842,-5.011793089,4.380879366,2.005683649,1471.052807,1418.962147,1403.816608,1447.920952,1326.652341,2223.034004,780.3848651,1935.181611,156.3356445
4.45,-2.184804551,0.395835428,0.85528247,1.12883796,0.177288048,0.092812988,0.185654566,0.025141481,0.101617773,0.977022297,0.061008764,0.108979568,15.86559304,0.009742887,-0.694865593,0.574970899,-5.011325636,4.378810223,2.006365538,1474.519695,1423.862161,1405.61734,1452.998018,1166.275452,1335.15194,571.0129477,1728.050569,156.3237477
4.4525,-2.133423425,0.422285008,0.941308837,1.121166578,0.179570625,0.093986073,0.187011704,0.025514501,0.10179275,0.976735683,0.067958073,0.110484275,15.91117495,0.009811893,-0.701833793,0.593941236,-5.010845275,4.376703623,2.007081605,1476.884184,1425.637907,1406.671672,1456.561205,765.9550333,256.1555948,381.7500305,1267.629953,156.3144347
4.455,-1.928096477,0.466225026,1.09773115,1.114062787,0.18140466,0.095411579,0.188366706,0.025870297,0.101964539,0.976448161,0.075659539,0.111888616,15.95176396,0.009928528,-0.708818419,0.613041481,-5.010350925,4.37455838,2.00783291,1478.34947,1425.142939,1407.52609,1459.336168,362.2489558,-641.2772428,392.5330894,1083.983648,156.3057366
4.4575,-1.5707237,0.540127757,1.345063126,1.108368307,0.182266756,0.098054618,0.189715894,0.026211974,0.102132435,0.976160449,0.083876592,0.113140954,15.98753664,0.010092438,-0.71582188,0.632252617,-5.009844383,4.372374043,2.008619336,1478.695429,1422.431521,1408.634338,1461.981123,-140.4080384,-1236.111916,459.2192956,919.4533241,156.2959975
4.46,-1.249352106,0.62202589,1.572604551,1.107193495,0.182628636,0.101539526,0.191050829,0.026551774,0.102301476,0.97587334,0.092030774,0.114064293,16.01867847,0.010284278,-0.722852691,0.651551584,-5.009328674,4.370151038,2.009439895,1477.64743,1418.96238,1409.822186,1463.933434,-688.8214356,-1477.33115,565.5646664,816.84329,156.288454
4.4625,-0.971380869,0.715559358,1.782929781,1.108358561,0.184153779,0.106325814,0.192372405,0.02689889,0.102476613,0.975585897,0.099661754,0.114773305,16.04537153,0.010486891,-0.729909057,0.670930354,-5.008806543,4.367890994,2.010292951,1475.251322,1415.044865,1411.462161,1466.06534,-1133.108072,-1511.46896,750.09457,940.8273782,156.2814916
4.465,-0.742851178,0.804150933,1.953922324,1.109182799,0.186921977,0.111708394,0.193685669,0.027256418,0.102660279,0.9752968,0.106525234,0.115498576,16.06779185,0.010692657,-0.736984901,0.69038865,-5.008278431,4.365595666,2.011177192,1471.98189,1411.405035,1413.572659,1468.637571,-1406.474366,-1241.604417,973.5634795,1176.430057,156.2750004
4.4675,-0.539780596,0.875650668,2.059930297,1.107791684,0.189923021,0.117226301,0.194996568,0.027623125,0.102856988,0.975004452,0.112504481,0.116484161,16.08610831,0.01089408,-0.744073619,0.709929576,-5.00774288,4.363267428,2.012090454,1468.21895,1408.836843,1416.329978,1471.94749,-1580.292886,-735.1971205,1372.476105,1623.337976,156.2690634
4.47,-0.255480229,0.94649777,2.105235127,1.103040164,0.192436534,0.123732293,0.196308565,0.027995672,0.103067551,0.9747082,0.117567049,0.117887276,16.10048178,0.011091307,-0.751172167,0.729554535,-5.007197667,4.36090815,2.013031024,1464.080425,1407.729049,1420.43504,1476.754261,-1312.633796,-20.31582113,1631.819233,1852.376183,156.2625606
4.4725,0.045645608,1.002804047,2.077813584,1.097609299,0.193835812,0.129073967,0.197619395,0.028369649,0.103289395,0.974408919,0.121723644,0.119674423,16.11106552,0.0112907,-0.758285889,0.749257491,-5.006642315,4.358517915,2.013998592,1461.655781,1408.735264,1424.489075,1481.209371,-625.889795,793.8864403,1719.981146,1767.262454,156.2576445
4.475,0.380323299,1.059328913,1.992744012,1.093921281,0.195609946,0.134144403,0.198928486,0.028736994,0.103516619,0.974107594,0.125135705,0.121852846,16.11800096,0.011508934,-0.765418025,0.769034625,-5.006076601,4.356095616,2.014994415,1460.950976,1411.698481,1429.034945,1485.590573,150.946818,1643.952494,2034.732955,1749.234959,156.2532315
4.4775,0.683587292,1.114186141,1.841265364,1.095986669,0.199229113,0.139631512,0.200235706,0.029092096,0.103747062,0.973804654,0.127878439,0.124445166,16.12142206,0.011753473,-0.772570122,0.788882674,-5.005499586,4.353640391,2.01601878,1462.410515,1416.955026,1434.662739,1489.955546,894.3724016,2072.287075,2009.632997,1337.036708,156.2484941
4.48,0.727059013,1.137484103,1.687721113,1.103302791,0.203338456,0.14373824,0.201543659,0.029432818,0.103979747,0.973499739,0.129933229,0.127567797,16.12145682,0.01202554,-0.779737431,0.808802058,-5.004910949,4.351151421,2.017071574,1465.422838,1422.059917,1439.08311,1492.275757,1468.829101,1989.891637,1597.039792,556.7623467,156.2449937
4.4825,0.452563098,1.139097118,1.521002069,1.111441059,0.207063464,0.14756373,0.202851634,0.029757079,0.104218065,0.973192708,0.131258185,0.13121632,16.11823208,0.01231755,-0.786918888,0.828786089,-5.004309382,4.348626396,2.01815369,1469.754661,1426.904485,1442.647938,1492.739357,1827.398226,1743.626202,1199.080049,-146.6896488,156.2419352
