t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
12.355,-10.53719363,1.717054238,-1.538722695,1.804328997,-0.625104657,0.099050603,0.222381689,-0.35383478,0.230682387,0.878654936,0.587504415,-1.674730499,15.44272691,-3.424284645,4.521763206,-0.215440799,9.857416564,5.645884651,2.149361508,1350.224222,1580.331623,1393.093714,1266.028698,94.91536786,3443.771584,1742.075579,2171.004941,158.7305067
12.3575,-11.0433421,1.31267626,-1.869841436,1.773070885,-0.619996924,0.091783919,0.224296659,-0.354023808,0.231454646,0.877895914,0.584855636,-1.648252546,15.51531112,-3.44102871,4.497411436,-0.214740885,9.848762604,5.657023204,2.148826668,1349.769775,1588.527296,1398.485118,1272.094837,-333.8951954,2494.345045,2251.48648,2260.592568,158.6791311
12.36,-11.22918205,0.897654239,-1.996303214,1.744402014,-0.615661357,0.087227442,0.226210969,-0.354232755,0.23218441,0.877136469,0.582094332,-1.621514439,15.58703566,-3.457844149,4.472877412,-0.213996763,9.840061411,5.668108155,2.148294242,1348.554746,1592.803348,1404.351147,1277.331661,-521.9350211,1193.485137,2625.344198,2115.152066,158.6360727
12.3625,-11.09266742,0.428901723,-2.011386389,1.714623615,-0.612354555,0.083686913,0.228128373,-0.354461787,0.23286942,0.876374584,0.57932771,-1.594684182,15.65796754,-3.474732303,4.448161969,-0.213211717,9.831311421,5.679140295,2.147765339,1347.1601,1594.494722,1411.611839,1282.670598,-486.8791935,329.6784014,3086.283313,2140.376946,158.592765
12.365,-10.66198251,-0.042463927,-1.959021642,1.685036685,-0.611092007,0.079698519,0.230051356,-0.354711161,0.233509213,0.87560867,0.576660379,-1.56792697,15.72819509,-3.491694164,4.423265477,-0.212389233,9.822512674,5.690119716,2.147240871,1346.12035,1594.45174,1419.782563,1288.033546,-237.3406098,-276.1220798,3384.2559,2133.218519,158.5492537
12.3675,-9.893990997,-0.447458306,-1.840130916,1.65730109,-0.613013695,0.074518223,0.231981766,-0.354979496,0.23410105,0.874839049,0.574180116,-1.541425678,15.79782742,-3.508730412,4.398187841,-0.211532832,9.813667067,5.70104537,2.146721623,1345.973397,1593.114112,1428.533119,1293.33669,200.9908558,-661.499711,3822.629803,2287.149677,158.5054993
12.37,-8.669971854,-0.77501516,-1.639552051,1.628189325,-0.618323875,0.068358754,0.233917149,-0.355263181,0.234650249,0.874066277,0.571823814,-1.515362674,15.86700184,-3.525841434,4.372928507,-0.21064592,9.80477565,5.71191434,2.146207346,1347.125304,1591.144241,1438.895712,1299.469294,637.4290748,-640.8457681,3660.804059,2178.335036,158.4527151
12.3725,-7.498561795,-0.88666023,-1.449438807,1.608290262,-0.623836153,0.064563745,0.235853737,-0.355557525,0.23516842,0.873290257,0.569458608,-1.489857959,15.93588769,-3.543027347,4.347486476,-0.209731648,9.795839281,5.722722107,2.145697973,1349.160542,1589.909883,1446.837139,1304.228366,977.7028342,-297.4110759,2925.106366,1787.460044,158.4084965
12.375,-6.309769129,-0.850944845,-1.274462537,1.593286666,-0.627985489,0.062379973,0.237790194,-0.355859663,0.235667564,0.872509557,0.567058193,-1.464944179,16.00468255,-3.560288012,4.32186031,-0.20879278,9.786858773,5.733464781,2.145192982,1352.013819,1589.657186,1453.521244,1308.406595,1332.300976,169.816753,2589.629587,1660.370007,158.3640375
12.3775,-5.013979156,-0.720393022,-1.116578159,1.580181277,-0.630198872,0.060752446,0.239727117,-0.356168829,0.236151681,0.871723631,0.56476848,-1.440690851,16.07359813,-3.577623044,4.296048136,-0.207831578,9.777837118,5.744138061,2.144693245,1355.822047,1590.758967,1459.785287,1312.530216,1369.889803,644.8558434,2006.471068,1346.40214,158.3104085
12.38,-4.124137077,-0.613022365,-1.035155986,1.572175347,-0.630153187,0.05913435,0.241658484,-0.356480447,0.236622621,0.870935939,0.56257757,-1.417370051,16.14285627,-3.595031815,4.270047639,-0.206849692,9.768778104,5.754737632,2.144199734,1358.863268,1592.881465,1463.553599,1315.138605,1093.701092,1096.224256,1255.023614,877.8692777,158.2654854
12.3825,-3.479781373,-0.580965015,-0.992667201,1.565873677,-0.628874972,0.056647714,0.243573201,-0.356790992,0.237080327,0.870151465,0.56047977,-1.395438161,16.212685,-3.612513445,4.243856047,-0.205848072,9.759683738,5.76526204,2.143713254,1361.290552,1596.240088,1466.060405,1316.919562,818.5240515,1549.230075,852.1650534,602.2149181,158.2203203
12.385,-3.038258086,-0.639427676,-0.966179283,1.560159846,-0.627339515,0.053657114,0.245452614,-0.357095574,0.237531232,0.869376106,0.558300788,-1.375500178,16.28332581,-3.630066801,4.217470116,-0.204826903,9.750553829,5.775712131,2.143233004,1362.955888,1600.627616,1467.814425,1318.14968,453.1935533,2004.178248,597.0394527,414.4780584,158.174954
12.3875,-2.803211935,-0.797240211,-0.944607928,1.554404617,-0.627082825,0.050578336,0.247273782,-0.3573867,0.237988442,0.868616214,0.555684199,-1.358203209,16.35503941,-3.647690484,4.190886116,-0.203785569,9.741386349,5.786089506,2.142756816,1363.55652,1606.260979,1469.045602,1318.991952,22.10325691,2750.172226,501.3724434,365.7837007,158.1293434
12.39,-2.67953396,-1.041025604,-0.920540638,1.546428747,-0.630094537,0.046997759,0.249024305,-0.357661286,0.238459629,0.867874809,0.552574288,-1.343965707,16.42810687,-3.665382824,4.164099811,-0.202722634,9.732178097,5.796395581,2.142283647,1363.066404,1614.378477,1470.321287,1319.978598,-350.515506,3165.507722,467.0769262,415.8734907,158.0743254
12.3925,-2.642253999,-1.233560286,-0.910331639,1.538640156,-0.635071209,0.044102178,0.250706774,-0.357919041,0.238942414,0.867152222,0.549249938,-1.332885514,16.50282798,-3.683141873,4.137106446,-0.201635853,9.722925745,5.806631301,2.141813793,1361.803943,1622.088518,1471.380987,1321.07132,-617.3167365,3198.791152,430.1422695,541.8592554,158.0282367
12.395,-2.607811451,-1.370628086,-0.932722882,1.530235016,-0.640585189,0.041571007,0.25232971,-0.358164242,0.239430869,0.866446136,0.546223714,-1.324939626,16.57949962,-3.700965423,4.109900735,-0.200522181,9.713625841,5.816797718,2.141347547,1359.97982,1630.372433,1472.471998,1322.687895,-832.8226358,3644.51763,471.0280051,850.5257893,157.9818953
12.3975,-2.532126495,-1.468901841,-1.034347579,1.520564496,-0.646211484,0.039029856,0.253903335,-0.358403207,0.239917067,0.865753393,0.544093327,-1.320078597,16.65840466,-3.718851018,4.082476848,-0.199377809,9.704275968,5.826895415,2.140884302,1357.639829,1640.311106,1473.736127,1325.323949,-803.0103714,3536.891083,444.1397624,1070.094848,157.9259892
12.4,-2.442099745,-1.520320619,-1.209077435,1.513747347,-0.649874657,0.037080765,0.255442425,-0.358641868,0.240389767,0.865070508,0.543502196,-1.318136842,16.73981218,-3.736795994,4.05482843,-0.198198218,9.694875334,5.836924601,2.140423442,1355.964769,1648.056888,1474.692697,1328.038369,-518.3750156,2874.722807,364.8235951,1156.781222,157.8791511
12.4025,-2.349704959,-1.581081007,-1.502102825,1.508582223,-0.652614139,0.035679202,0.256969865,-0.358889403,0.240836773,0.864390452,0.545282038,-1.318698251,16.82397483,-3.754797513,4.026948617,-0.196978264,9.685423519,5.846886333,2.139963345,1355.047954,1654.68472,1475.560245,1331.107855,-177.7732424,2413.212359,353.0162081,1253.293389,157.8320506
12.405,-2.277435701,-1.675381729,-1.896209367,1.504142629,-0.654602957,0.034744897,0.258512155,-0.359155405,0.241250447,0.863703614,0.550260527,-1.321140168,16.91112234,-3.772852622,3.998830085,-0.195712274,9.675921782,5.856781071,2.139501091,1355.075902,1660.12295,1476.457778,1334.304836,296.6855965,1881.31091,416.5971362,1275.071502,157.7847307
12.4075,-2.243836894,-1.818993821,-2.37748789,1.499261136,-0.656594496,0.032835687,0.260082366,-0.359442394,0.241634326,0.86300411,0.558740516,-1.325045435,17.00143649,-3.790958308,3.970465103,-0.194394159,9.666371887,5.86660804,2.139033579,1356.531382,1664.091275,1477.64323,1337.483212,1006.953587,1474.684511,678.9712454,1368.946365,157.7371449
12.41,-2.251581022,-2.018664992,-2.948277224,1.491759037,-0.660698314,0.026299768,0.261680637,-0.359747746,0.242002194,0.862289122,0.570561281,-1.330209542,17.09504265,-3.809111566,3.941845614,-0.193017551,9.656775529,5.876366385,2.13855908,1360.11067,1667.496372,1479.852634,1341.149568,1608.868034,1122.824116,1015.912688,1317.66603,157.6797343
12.4125,-2.303384525,-2.161946439,-3.309658327,1.485137399,-0.665882821,0.015952369,0.263308037,-0.360062453,0.242369547,0.861557676,0.585288935,-1.336303894,17.19202667,-3.827309459,3.912963333,-0.191575953,9.647133089,5.886056253,2.138077026,1364.575722,1669.705395,1482.722794,1344.071542,2037.484015,917.3704268,1440.067721,1154.544918,157.6316372
12.415,-2.426232444,-2.21816126,-3.439180513,1.479959239,-0.672357684,0.002772779,0.264965886,-0.360377207,0.24274202,0.860811586,0.602503932,-1.343086185,17.29240709,-3.845549175,3.883809862,-0.190062903,9.637444817,5.895677758,2.137589182,1370.29809,1672.083224,1487.052973,1346.922292,2427.247919,1117.027271,2007.539043,1145.189613,157.5832787
12.4175,-2.631460257,-2.16313168,-3.340892173,1.476128894,-0.679432705,-0.009629016,0.266649672,-0.360685683,0.243120765,0.860054452,0.621796433,-1.350545902,17.39612331,-3.863828091,3.854376804,-0.188472128,9.627710847,5.905229847,2.137098038,1376.711962,1675.290532,1492.760489,1349.79749,2631.10784,1633.667933,2606.026676,1176.96617,157.5347074
12.42,-2.943775389,-1.949936237,-2.995833266,1.472408985,-0.686174627,-0.019049661,0.268352366,-0.360984481,0.243503159,0.859290492,0.64280908,-1.358791804,17.5030445,-3.882143814,3.824655902,-0.186797693,9.61793118,5.914711749,2.136606346,1383.45363,1680.251564,1500.083106,1352.807123,2920.627069,2713.012412,3512.593112,1375.900037,157.4858863
12.4225,-3.400077299,-1.516142678,-2.389859605,1.465758624,-0.692265932,-0.026619482,0.270066743,-0.361274446,0.243881976,0.858523522,0.665330324,-1.367998729,17.61297354,-3.900494232,3.794639167,-0.185034147,9.608105339,5.924123262,2.136116866,1391.315097,1688.855594,1510.323455,1356.676991,2780.615977,3608.854238,3893.433453,1468.881891,157.4270236
12.425,-3.781383276,-1.029155272,-1.804939253,1.457324886,-0.695587858,-0.030490357,0.27178854,-0.361556391,0.244253259,0.857755544,0.689135427,-1.378171869,17.72567593,-3.91887755,3.764319014,-0.183176639,9.598233394,5.93346324,2.135632367,1397.356709,1698.295835,1519.550273,1360.151533,2277.60642,4146.876731,3684.327427,1438.44907,157.3777502
12.4275,-4.065716179,-0.448153444,-1.219960456,1.445611484,-0.697205062,-0.032624737,0.273516756,-0.361832325,0.244612946,0.856987095,0.714071077,-1.389190344,17.84087981,-3.937292315,3.733688385,-0.181221014,9.588314711,5.942731089,2.135155224,1402.70313,1709.589977,1528.745092,1363.869236,2206.498623,5140.408141,3868.839871,1675.831695,157.3282581
12.43,-4.204315014,0.31458915,-0.585473574,1.429394032,-0.697165949,-0.03378455,0.275249287,-0.362103278,0.244959713,0.856218727,0.739906407,-1.400905309,17.95828173,-3.955737438,3.70274087,-0.179163877,9.578348473,5.95192518,2.134686365,1408.389203,1723.997876,1538.894473,1368.530691,1999.888476,5171.014445,3476.184549,1726.228924,157.2686249
12.4325,-4.127187736,0.975690478,-0.143416613,1.416253748,-0.695710824,-0.033761666,0.276983263,-0.362368112,0.245292403,0.855452137,0.766324209,-1.41316469,18.07755437,-3.974212208,3.671470799,-0.177002632,9.568334759,5.961043093,2.134226384,1412.702572,1735.445049,1546.126015,1372.500381,1694.736582,4138.656299,2567.655767,1588.090785,157.2187342
12.435,-3.879261647,1.63033869,0.190482844,1.405310245,-0.692751306,-0.032872226,0.278715683,-0.362625155,0.245611901,0.854688733,0.792976573,-1.42577848,18.19835686,-3.992716285,3.639873333,-0.174735489,9.558273555,5.97008278,2.133775762,1416.862885,1744.691158,1551.732752,1376.471145,1680.963365,3124.228883,1957.393663,1583.269672,157.1686452
12.4375,-3.541516533,2.253661006,0.43227083,1.396313091,-0.688168259,-0.031421583,0.280445901,-0.362874317,0.245920115,0.85392822,0.819610639,-1.438463402,18.32034356,-4.011249693,3.607944523,-0.17236145,9.548165431,5.97904216,2.133335134,1421.107389,1751.066194,1555.912983,1380.416729,1756.197029,1702.966604,1346.397494,1581.713266,157.1183946
12.44,-3.169414361,2.806138803,0.571657493,1.389133651,-0.681729077,-0.029640406,0.28217285,-0.363115915,0.246219219,0.85317022,0.846002071,-1.450949952,18.44316714,-4.0298128,3.575681358,-0.169880273,9.538012243,5.987918967,2.132905143,1425.643871,1753.205991,1558.464739,1384.379711,2085.454072,-61.61719834,802.5974971,1780.797872,157.0679517
12.4425,-2.769701082,3.347920529,0.643887191,1.382135321,-0.672314125,-0.027809135,0.283892974,-0.363350388,0.246513189,0.852414619,0.871905554,-1.463038623,18.56648496,-4.048406282,3.54308178,-0.167292411,9.527815554,5.996711542,2.132486096,1431.534659,1750.758108,1559.92597,1389.320718,2226.551652,-1611.22835,325.2851393,1876.775517,157.0072001
12.445,-2.523669696,3.675076027,0.646136888,1.377190518,-0.66305253,-0.026710114,0.285604179,-0.363578591,0.24680497,0.851660956,0.897150784,-1.474511312,18.68996962,-4.067031091,3.510144678,-0.164598942,9.517575694,6.005419425,2.132078672,1436.776629,1745.149849,1560.091165,1393.763589,2127.280915,-2687.896385,-73.52078627,1886.639521,156.9563917
12.4475,-2.402337709,3.856506015,0.610026074,1.372365084,-0.652754914,-0.025775276,0.287306207,-0.363799044,0.247096806,0.850909374,0.921547763,-1.485102731,18.81332232,-4.085688399,3.476869871,-0.161801479,9.507293613,6.014040952,2.131683496,1442.171064,1737.318626,1559.558366,1398.753916,2333.666698,-3494.515935,-295.0759905,2357.618384,156.9053971
12.45,-2.414392873,3.908843309,0.536565633,1.366111561,-0.640608893,-0.024592557,0.288999114,-0.364010015,0.247389978,0.850160314,0.944942348,-1.494573852,18.93627018,-4.104379554,3.44325805,-0.158902084,9.496969641,6.022574633,2.131300298,1448.444962,1727.677269,1558.615785,1405.551681,2202.8152,-3227.206547,-321.3862192,2637.274253,156.8439938
12.4525,-2.55446186,3.831375786,0.453584949,1.360274338,-0.631149264,-0.023409327,0.290681291,-0.364212866,0.247683542,0.84941412,0.967322442,-1.502826409,19.0585562,-4.123106023,3.409310719,-0.155903172,9.486603648,6.03101914,2.13092798,1453.18514,1721.182593,1557.951435,1411.940287,1727.176135,-1949.125889,-158.2716506,2696.43852,156.7926554
12.455,-2.822740968,3.656428749,0.348370794,1.353976059,-0.621787291,-0.022196019,0.292350798,-0.364409544,0.247975644,0.848671276,0.988731835,-1.50982606,19.17995257,-4.141869334,3.375030109,-0.152807414,9.476194137,6.039374068,2.130565317,1457.080843,1717.93164,1557.824427,1419.033873,1391.257366,-637.4642062,88.45191744,2933.571026,156.741151
12.4575,-3.190975077,3.425170354,0.226301637,1.347732741,-0.612173575,-0.021282216,0.294004084,-0.364601885,0.248266913,0.847932161,1.009187227,-1.515596495,19.30026748,-4.160671035,3.340419086,-0.149617655,9.465739188,6.047638925,2.130210847,1460.141426,1717.995272,1558.393695,1426.608142,1036.723579,796.4893889,436.5219811,3108.832411,156.6895178
12.46,-3.663579745,3.167271645,0.089279242,1.341403561,-0.603152551,-0.020945241,0.295636265,-0.364790676,0.24856178,0.847196966,1.028626233,-1.520183973,19.419352,-4.179512634,3.305481042,-0.146336837,9.455237201,6.055812852,2.129863107,1462.264461,1721.914087,1560.007037,1434.578035,801.9830844,2380.550828,976.4579923,3544.02718,156.6377425
12.4625,-4.301296565,2.902475432,-0.08405549,1.332462978,-0.594523922,-0.021267971,0.297243196,-0.364976809,0.248863904,0.84646582,1.04702151,-1.523657248,19.53709457,-4.198395574,3.270219788,-0.142967926,9.444686509,6.063895906,2.129521183,1464.151342,1729.898026,1563.275985,1444.328278,681.9373471,3218.493737,1421.037256,3567.393583,156.5754687
12.465,-4.826281483,2.781774048,-0.232032763,1.322856695,-0.589379713,-0.022065497,0.298820927,-0.365160126,0.249177486,0.845739089,1.064310589,-1.526098638,19.65342459,-4.217321188,3.23463944,-0.139513864,9.434085844,6.071888183,2.12918449,1465.674148,1738.006555,1567.112223,1452.415003,733.1376749,3236.640333,1748.533282,3188.16434,156.5234713
12.4675,-5.23820761,2.824622611,-0.385157089,1.310293049,-0.585804336,-0.023164492,0.300366419,-0.365339968,0.249507094,0.845016936,1.080424119,-1.527579732,19.76831143,-4.236290686,3.198744301,-0.135977519,9.423435346,6.079788402,2.128852676,1467.81703,1746.081228,1572.018651,1460.2691,1042.381964,3050.673994,2117.386802,3083.180464,156.4713889
12.47,-5.470350855,3.018269857,-0.548749401,1.295386752,-0.582630063,-0.024353549,0.30187774,-0.365515923,0.249855254,0.844299626,1.095339837,-1.528192775,19.88175693,-4.25530513,3.162538755,-0.132361655,9.412734462,6.087595893,2.128525635,1470.886058,1753.259925,1577.699157,1467.830906,1493.640775,2562.774225,2420.949375,2940.902411,156.419252
12.4725,-5.401373458,3.358839328,-0.735781673,1.278772766,-0.578208807,-0.025646091,0.30335452,-0.36568772,0.250220317,0.843588032,1.109107709,-1.528063441,19.99379027,-4.274365435,3.126027156,-0.128668901,9.401982574,6.095310725,2.128203872,1475.285234,1758.895099,1584.123398,1474.973612,2202.720207,2160.342813,2934.765758,3038.815722,156.3670695
12.475,-4.91917139,3.823592613,-0.999053458,1.260122205,-0.568966054,-0.027336598,0.304800765,-0.365853948,0.250599046,0.84288241,1.121818937,-1.527189102,20.10447914,-4.293472358,3.08921373,-0.124901737,9.391177927,6.102934009,2.12788851,1481.899659,1764.061639,1592.372986,1483.024984,2554.864499,1744.70728,3055.742764,2866.127532,156.3044242
12.4775,-4.195077675,4.144876338,-1.252719198,1.247853923,-0.557040068,-0.029058089,0.306221904,-0.366014093,0.250985712,0.842182834,1.133648733,-1.525573478,20.21391334,-4.312626502,3.052102486,-0.121062479,9.380321317,6.110465648,2.127581695,1488.059557,1767.618636,1599.402112,1489.30425,2446.151197,1454.752593,2756.847372,2428.954058,156.2522181
12.48,-3.186585215,4.276166939,-1.530542011,1.23834675,-0.542482382,-0.031655254,0.307625155,-0.366168436,0.251372289,0.841489035,1.144859145,-1.523204914,20.32220268,-4.331828323,3.01469713,-0.117153269,9.369415603,6.117904121,2.127284896,1494.130415,1771.335402,1606.157222,1495.169755,2487.278231,1866.892931,2791.160342,2497.607057,156.2000353
12.4825,-1.727719791,4.14627006,-1.860416103,1.229216994,-0.525678691,-0.036308533,0.309019716,-0.366316516,0.251751068,0.840800219,1.155715912,-1.51999304,20.42948256,-4.351078131,2.977001002,-0.113176067,9.358463443,6.125247613,2.12699885,1500.495948,1776.9531,1613.357914,1501.792285,2110.990531,2329.409647,2401.624617,2369.092525,156.137474
12.485,-0.380823603,3.80851579,-2.102647865,1.224718751,-0.513684355,-0.041396468,0.310414983,-0.366456357,0.25211653,0.84011548,1.166408845,-1.515798435,20.53591213,-4.370376093,2.939017014,-0.109132642,9.347465586,6.132495165,2.126724324,1504.685367,1782.982451,1618.165346,1507.015217,1440.606964,2670.185707,1590.059254,2041.555675,156.085411
12.4875,0.982246899,3.297926052,-2.277026431,1.225762636,-0.504570605,-0.047190647,0.311819099,-0.366586683,0.252464364,0.839433668,1.177125228,-1.510515961,20.64165998,-4.389722243,2.900747604,-0.105024563,9.336420956,6.139647166,2.126461976,1507.698983,1790.304029,1621.30821,1512.000063,1058.220666,3042.947712,949.3856387,1968.452387,156.0334483
12.49,2.257443735,2.713739899,-2.37526151,1.231854211,-0.498458468,-0.053332408,0.313239613,-0.366706317,0.252791827,0.838753294,1.188033609,-1.504036589,20.746904,-4.409116474,2.862194705,-0.100853199,9.325327944,6.146704216,2.12621208,1509.976471,1798.197189,1622.912274,1516.857479,818.1078855,3108.571452,287.8082242,1936.152933,155.9815863
12.4925,3.323726453,2.120797975,-2.366188544,1.242185816,-0.495466642,-0.05988523,0.314683339,-0.366815072,0.253098024,0.83807212,1.199313529,-1.496250841,20.85182545,-4.428558545,2.823359718,-0.096619706,9.314186724,6.153665932,2.125975367,1511.789522,1805.846886,1622.747251,1521.680828,781.7968322,3065.36511,-383.7121357,2151.817404,155.9298648
12.495,4.288382551,1.461522079,-2.2257813,1.256585714,-0.493210338,-0.067756268,0.316154756,-0.366912994,0.253384286,0.837387973,1.211092694,-1.487100203,20.95660474,-4.448048073,2.784243501,-0.092325025,9.30300001,6.160530095,2.125752323,1513.885455,1813.524015,1620.993713,1527.616566,783.0381936,2438.837908,-786.1181502,2226.68388,155.8679838
12.4975,4.821671854,0.964199848,-2.010536412,1.269004457,-0.491088641,-0.073720655,0.31765645,-0.366999271,0.253655451,0.836698686,1.223392758,-1.476529342,21.06142429,-4.467584539,2.744846374,-0.087969883,9.291769875,6.167294434,2.125543208,1515.704713,1818.041076,1618.81666,1532.814247,719.6598996,1373.546641,-855.5769852,2148.008794,155.8165848
12.5,5.101335872,0.503306405,-1.720940967,1.281136005,-0.488418953,-0.078467408,0.319188638,-0.367072838,0.253919845,0.836002032,1.236141005,-1.464507273,21.16646279,-4.48716728,2.70516812,-0.083554792,9.2804958,6.173957715,2.125347451,1517.483754,1820.391748,1616.715828,1538.35661,698.9794717,624.7656435,-730.7082156,2508.978731,155.7653765
12.5025,5.193715761,-0.026889234,-1.331711758,1.295296373,-0.485918916,-0.082415733,0.320748626,-0.36713247,0.254185738,0.835296974,1.249200706,-1.451110355,21.27188438,-4.5067955,2.665208011,-0.079080059,9.269175017,6.180520022,2.125163831,1519.19961,1821.164904,1615.163119,1545.359141,506.4458666,78.40865292,-319.9969586,2598.199399,155.7041635
12.505,5.101321799,-0.445857714,-1.004207324,1.307411748,-0.485116544,-0.08457198,0.322331967,-0.367176802,0.254458316,0.834584157,1.262423128,-1.436528526,21.37783258,-4.526468269,2.624964832,-0.0745458,9.257804511,6.186981683,2.124991061,1520.015984,1820.783791,1615.115843,1551.347607,183.2184006,-171.905592,268.1259778,2371.970744,155.6533611
12.5075,4.86511757,-0.812206524,-0.702011683,1.319538701,-0.486227907,-0.086036779,0.323930915,-0.36720414,0.254741281,0.833866113,1.275590374,-1.421101076,21.48442888,-4.546184542,2.584436922,-0.069951964,9.246380678,6.193343539,2.124827712,1520.115702,1820.305376,1616.503749,1557.218995,-34.22887068,-79.4578467,750.3182042,2275.943035,155.6027864
12.51,4.532733506,-1.101187268,-0.434238892,1.330688322,-0.488920813,-0.086931602,0.325536563,-0.367213357,0.255034596,0.83314674,1.288513231,-1.405274129,21.59176832,-4.56594317,2.54362222,-0.065298367,9.234903562,6.199605312,2.124672636,1519.844839,1820.386502,1618.867434,1562.727322,-73.63028968,262.5542427,1065.832188,2045.129865,155.5524076
12.5125,4.111849832,-1.255821792,-0.216083126,1.340067906,-0.493027437,-0.087196776,0.327138642,-0.367206167,0.255338335,0.832429217,1.301075491,-1.38955482,21.69991843,-4.585742927,2.502518321,-0.06058473,9.223376396,6.205765252,2.124524962,1519.747551,1821.618147,1621.83291,1567.444644,210.2311263,834.8041494,1260.340987,1811.336128,155.502272
12.515,3.527592544,-1.250909777,-0.012567574,1.348996586,-0.499330209,-0.08730425,0.328727392,-0.367186968,0.255656307,0.831714236,1.313217873,-1.37436523,21.80892839,-4.60558254,2.461122538,-0.055810732,9.211800367,6.211822073,2.124383828,1520.895995,1824.560523,1625.169139,1571.784003,785.8430047,1280.365096,1065.762965,1334.923218,155.4423976
12.5175,2.972156581,-1.087400855,0.112522084,1.354477011,-0.504827817,-0.087540187,0.330296073,-0.367161679,0.255990375,0.831001256,1.325003289,-1.360027595,21.91882488,-4.625460724,2.419431968,-0.050976057,9.200174044,6.217776015,2.124249,1523.676766,1828.019972,1627.161725,1574.11926,1620.775508,1497.831468,551.9182078,672.8390524,155.3927467
12.52,2.306848612,-0.799240175,0.194757617,1.357849388,-0.508954954,-0.087661311,0.331843284,-0.367136914,0.256336458,0.83028918,1.336676512,-1.346729893,22.02961004,-4.645376225,2.377443559,-0.046080443,9.188495948,6.223627735,2.124121559,1528.999872,1832.04968,1627.92873,1575.148198,2582.383665,1631.026448,108.5108434,240.9340869,155.3433534
12.5225,1.48790625,-0.467771292,0.238577664,1.361171961,-0.51086464,-0.087325698,0.333369967,-0.367118233,0.256690917,0.829576325,1.348462996,-1.334524163,22.14127359,-4.665327859,2.335154176,-0.041123722,9.176763629,6.229377193,2.124002682,1536.588684,1836.175105,1627.704279,1575.323931,3531.143578,1614.819546,-242.8769916,-34.25537378,155.294176
12.525,0.377000203,-0.17333603,0.227406201,1.367370728,-0.509379119,-0.086372623,0.33488069,-0.367109888,0.257045699,0.828861522,1.360643808,-1.323356822,22.25378743,-4.685314561,2.292560668,-0.036105863,9.164975927,6.235023296,2.123894507,1546.65559,1840.123778,1626.714345,1574.976921,4843.453601,1691.438333,-436.0171385,-114.4072746,155.245261
12.5275,-1.397905639,0.0439126,0.141754693,1.375376624,-0.505021618,-0.08527977,0.336382303,-0.367114015,0.257391012,0.828144172,1.373468176,-1.313071733,22.36711228,-4.705335423,2.249659928,-0.031026994,9.153132825,6.240564517,2.123798975,1560.805952,1844.632296,1625.524193,1574.751894,5376.395552,1656.873197,-299.7860131,59.07547331,155.1868696
12.53,-3.235498676,0.086870216,0.009885517,1.377514565,-0.501770333,-0.084740939,0.337881171,-0.3671325,0.257714323,0.827424849,1.3871981,-1.30356261,22.48118803,-4.72538974,2.20644895,-0.02588742,9.141237425,6.245998703,2.123718139,1573.537568,1848.408144,1625.215415,1575.272299,5088.163725,1584.786005,142.7095213,447.3030117,155.1384681
12.5325,-5.303049625,0.015887019,-0.178280358,1.370499636,-0.50087563,-0.084212301,0.339378936,-0.367166182,0.258006017,0.826705613,1.401926665,-1.294853615,22.59594263,-4.74547704,2.162924884,-0.020687638,9.129292733,6.251324525,2.123654074,1586.246771,1852.556226,1626.237741,1576.988409,5373.466539,1966.482368,816.8457068,1068.316109,155.0903385
12.535,-7.769083888,-0.12569668,-0.449693492,1.350474097,-0.502236234,-0.083627722,0.340872857,-0.367213996,0.25826212,0.82598941,1.417511797,-1.287034532,22.71130292,-4.765597111,2.119085077,-0.015428341,9.117300946,6.256540383,2.123607949,1600.404901,1858.240556,1629.299644,1580.613879,4874.546181,2201.826131,1412.39672,1570.847882,155.0329036
12.5375,-9.589642322,-0.237533799,-0.685381354,1.325818515,-0.504339873,-0.083866936,0.342359118,-0.367273836,0.258484826,0.82527818,1.43366769,-1.280113534,22.82720003,-4.785750019,2.074927126,-0.010110421,9.105261018,6.261645178,2.12358006,1610.619502,1863.565357,1633.299725,1584.842649,3621.247455,2200.326348,1826.337149,1879.670212,154.9853139
12.54,-10.94599156,-0.302886391,-0.877177632,1.295903002,-0.506241906,-0.085938644,0.343832698,-0.367343456,0.258681002,0.824572974,1.450019705,-1.274059746,22.94356517,-4.805936111,2.030448906,-0.004734965,9.093171333,6.266637538,2.123570048,1618.511138,1869.242187,1638.43133,1590.01223,2689.283008,2262.6873,2159.078689,2164.148896,154.9380155
12.5425,-11.81000598,-0.318773539,-0.985615994,1.263690141,-0.507928609,-0.089553594,0.345288191,-0.367420397,0.258861149,0.823873974,1.466129607,-1.268788895,23.0603299,-4.826156018,1.9856486,0.000696747,9.081029985,6.271515836,2.123576668,1624.065917,1874.878794,1644.095118,1595.663393,1591.233131,2153.272533,2286.516732,2309.022856,154.8909661
